segment_id,recording_id,speaker_group_id,audio_path,duration_seconds,transcription,absolute_audio_path
REC094_SEG0009_PART01,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0009_PART01.wav,14.212,aliɛazar ijja dd mattan mattan ijja dd yaɛqub yaɛqub ijja dd yusuf aryaz n maryam tenni i dd ijjin yasuɛ umi qqaren lmasiḥ s uyenni marra arrawen zi ibrahim ar dawud,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0009_PART01.wav
REC094_SEG0009_PART02,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0009_PART02.wav,14.212,iwḍen arbeɛṭac n warrawen zi dawud ar lmenfa di babil arbeɛtac n warrawen uca zi tmeḥbast di babil ar lmasiḥ arbeɛtac n warrawen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0009_PART02.wav
REC094_SEG0010,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0010.wav,2.032,axraq n yasuɛ lmasiḥ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0010.wav
REC094_SEG0011,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0011.wav,12.656,ammu i yemsar wexraq n yasuɛ lmasiḥ umi yemmas maryam tuɣa tt d tanexḍebt n yusuf iḍhar dd belli nettat teksi aɛeddis zi arruḥ iqeddsen qber i ɣa mercen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0011.wav
REC094_SEG0012_PART01,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0012_PART01.wav,11.528,umi aryaz nnes yusuf tuɣa iggur nican war ixs ca ad tt issbehder tuɣa yarezzu ad as iǧef s tnuffra am tuɣa ittxarraṣ di man,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0012_PART01.wav
REC094_SEG0012_PART02,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0012_PART02.wav,11.528,aya iḍhar as dd lmalak n sidi di tarjit inna a yusuf a mmis n dawud war tteggʷed ad dd tawyed maryam d tamɣart nnec,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0012_PART02.wav
REC094_SEG0013,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0013.wav,13.584,minzi wenni i dayes dd ixerqen aqa netta zi arruḥ iqeddsen nettat ad dd taruw aḥenjir nettat ad t tsemma yasuɛ minzi netta ad issenjem rgens nnes zi ddnub nsen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0013.wav
REC094_SEG0014,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0014.wav,17.68,marra aya imsar ḥima ad ittwakemmer min inna sidi s uqemmum n unabi umi inna xẓar taɛzarect ad teksi ddeyset uca ad dd taruw aḥenjir ad as ggen ɛimmanu il min ixs ad yini arebbi nneɣ aqa t akidneɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0014.wav
REC094_SEG0015,REC094,SPK009,data/processed/segments/REC094/REC094_SEG0015.wav,18.352,rami dd ifaq yusuf zeg iḍeṣ igga am mammec tt yumur lmalak n sidi uca yiwyi dd tamɣart nnes ɣares uca netta war ɣares dd iqarreb ca arami dd turuw mmis amenzu uca tsemma t yeccu,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC094/REC094_SEG0015.wav
REC095_SEG0001_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0001_PART01.wav,13.16,imusnawen n itran zi ccarq rami dd ixreq yasuɛ di bayt laḥm di yahudiyya deg wussan n ujeǧid hirudus usin dd ca n imusnawen n itran,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0001_PART01.wav
REC095_SEG0001_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0001_PART02.wav,13.16,zi manis d tneqqar tfuct ɣar urcalim nnan mani iǧa wenni dd ixerqen d ajeǧid n wudayen aqa neẓra itri nnes di ccarq nusa dd ad as nesjed,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0001_PART02.wav
REC095_SEG0002,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0002.wav,7.248,rami isra ujeǧid hirudus man aya inneḥwer netta d qaɛ urcalim akides,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0002.wav
REC095_SEG0003_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0003_PART01.wav,11.4,hirudus issmun dd zi rgens marra imeqqranen n ikehhanen d imsermaden n idlisen uca isseqsa ten x mani ɣa ixreq lmasiḥ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0003_PART01.wav
REC095_SEG0003_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0003_PART02.wav,11.4,nnan di bayt laḥm di yahudiyya minzi d man aya i yuran s ufus n unabi ura d cem bayt laḥm di temmurt n yahuda,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0003_PART02.wav
REC095_SEG0004,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0004.wav,11.824,cem war teǧid ca d tameẓyant jar rhukam n yahuda minzi zzayem dd ɣa iffeɣ ujeǧid wenni i ɣa yarewsen rgens inu israil,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0004.wav
REC095_SEG0005_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0005_PART01.wav,10.696,xenni iraɣa hirudus x imusnawen n itran s tnuffra uca yiweḍ ad zzaysen issen rweqt i di tuɣa d asen dd iffeɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0005_PART01.wav
REC095_SEG0005_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0005_PART02.wav,10.696,itri xenni issekk i ten ɣar bayt laḥm inna ruḥem dinni tarzum mliḥ x uḥenjir mara tufim t asem dd xebbarem ayi,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0005_PART02.wav
REC095_SEG0006,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0006.wav,16.56,ḥima ura d necc ad dd aseɣ ad as sejdeɣ awarni rami srin i wawar n ujeǧid ruḥen uca xzar itri i ẓrin di ccarq iggur zzatsen arami dd yiweḍ uca ibedd sennej i wemcan mani iǧa uḥenjir,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0006.wav
REC095_SEG0007_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0007_PART01.wav,10.936,rami ẓrin itri farḥen s refraḥet tameqqrant aṭṭas udfen ɣar taddart ẓrin aḥenjir ak d maryam yemmas wḍan ɣar temmurt uca,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0007_PART01.wav
REC095_SEG0007_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0007_PART02.wav,10.936,sejden as xenni arezmen reknuz nsen uca qeddmen as tirzifin ureɣ mirru d refwaḥet n rebxur,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0007_PART02.wav
REC095_SEG0008,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0008.wav,10.0,umi d asen dd iweḥḥa di tarjit ḥima war ttɛiqqiben ɣar hirudus ɛeqben ɣar temmurt nsen zeg ijj n webrid nneɣni,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0008.wav
REC095_SEG0009,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0009.wav,8.944,tarewra ɣar miṣra umi ruḥen iḍhar dd lmalak n sidi ɣar yusuf di tarjit inna kkar,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0009.wav
REC095_SEG0010_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0010_PART01.wav,10.888,awi dd aḥenjir d yemmas arwer ɣar miṣra u qqim din ar cek i ɣa xebbareɣ minzi hirudus yarezzu x uḥenjir ḥima,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0010_PART01.wav
REC095_SEG0010_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0010_PART02.wav,10.888,ad t isshellek uca ikkar dd yusuf yiwi aḥenjir d yemmas s ǧiret uca yarwer ɣar miṣra iqqim dinni arami immut hirudus,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0010_PART02.wav
REC095_SEG0011,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0011.wav,10.16,ḥima ad ittwakemmer min ittwannan zi sidi zeg unabi i innan raɣiɣ dd x mmi ḥima ad iffeɣ zi miṣra,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0011.wav
REC095_SEG0012,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0012.wav,2.928,anɣay n iḥenjiren di bayt laḥm,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0012.wav
REC095_SEG0013_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0013_PART01.wav,12.52,rami iẓra hirudus belli imusnawen cemten t ixeyyeq aṭṭas uca issekk inɣa marra iḥenjiren n bayt laḥm d qaɛ jjwayeh i d as dd yudsen marra iḥ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0013_PART01.wav
REC095_SEG0013_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0013_PART02.wav,12.52,enjiren zi tnayen n iseggʷusa swadday ɛlaḥsab rweqt i yiweḍ ad issen zeg imusnawen rexdenni ittwakemmer min ittwannan zeg unabi irmiya umi inna,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0013_PART02.wav
REC095_SEG0014,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0014.wav,13.616,tmijja tettwaser di rama imeṭṭawen d tɣuyyit n wecḍan aṭṭas rahil tettru x iḥenjiren nnes war tettexs ad tettwaɛezza minzi nitni war qqimen ɛad,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0014.wav
REC095_SEG0015,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0015.wav,2.672,adwar zi miṣra ɣar nasera,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0015.wav
REC095_SEG0016_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0016_PART01.wav,13.356,rami immut hirudus iḍhar dd lmalak n sidi di tarjit i yusuf di miṣra inna kkar awi dd aḥenjir d yemmas uca ruḥ ɣar temmurt n israil,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0016_PART01.wav
REC095_SEG0016_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0016_PART02.wav,13.356,minzi inni tuɣa yarezzun ad nɣen aḥenjir aqa mmuten rexdenni ikkar yiwi dd aḥenjir d yemmas uca yusa dd ɣar temmurt n israil maca arami isra belli,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0016_PART02.wav
REC095_SEG0017_PART01,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0017_PART01.wav,12.46,arxilawus idwer d ajeǧid di yahudiyya deg wemcan n babas hirudus iggʷed ad iraḥ dinni xenni iweḥḥa as dd arebbi di tarjit maḥend ad iraḥ ɣar jjwayeh,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0017_PART01.wav
REC095_SEG0017_PART02,REC095,SPK009,data/processed/segments/REC095/REC095_SEG0017_PART02.wav,12.46,n ljalil rami dd yiweḍ izdeɣ di tendint qqaren as nnaṣira ḥima ad ittwakemmer min ittwannan zeg unabi i innan ad t semman nnaṣiri,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC095/REC095_SEG0017_PART02.wav
REC096_SEG0001,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0001.wav,2.896,abarreḥ n yuḥanna amseɣḍaṣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0001.wav
REC096_SEG0002,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0002.wav,16.976,deg wussan nni yusa dd yuḥanna amseɣḍaṣ tuɣa ittbarreḥ di rexra n yahudiyya inna tubem minzi tageldit n ijenwan aqa tudes dd minzi netta d wenni xef ittwannan zeg unabi icaɛya am inna,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0002.wav
REC096_SEG0003_PART01,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0003_PART01.wav,10.92,tmijja i ittraɣan di rexra swejdem abrid n sidi seggem imesraq nnes yuḥanna wanita tuɣa yarreḍ arruḍ n ta,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0003_PART01.wav
REC096_SEG0003_PART02,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0003_PART02.wav,10.92,ḍuft n ireɣman ibekkes ijj n webyas n yirem uca macca nnes tuɣa d iburexsen d tamment taḥurrect,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0003_PART02.wav
REC096_SEG0004_PART01,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0004_PART01.wav,10.616,rexdenni teffeɣ dd ɣares urcalim d qaɛ yahudiyya d marra jjwayeh i d as dd innḍen i l urdun uca ttwassɣeḍṣen zzayes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0004_PART01.wav
REC096_SEG0004_PART02,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0004_PART02.wav,10.616,deg iɣzar n l urdun neɛmen s ddnub nsen rami iẓra aṭṭas n ifarisiyyen d iṣaduqiyyen ttasen dd maḥend ad ttwassɣeḍṣen inna asen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0004_PART02.wav
REC096_SEG0005,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0005.wav,15.248,a tarwa n ifiɣran wi d awem imren aqa tzemmarem ad tarewrem zeg weɣḍab i dd ɣa yasen ggem rɣiǧet i ɣa iriqqen i ttubet war ttɣirem ca ad tinim deg ixef nwem ibrahim d jedditneɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0005.wav
REC096_SEG0006_PART01,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0006_PART01.wav,14.024,minzi necc ad awem iniɣ belli arebbi izemmar ad issnekkar zeg iẓra ya tarwa i ibrahim xzar tacaqurt tettwassars ɣar iẓewran n tcejjura,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0006_PART01.wav
REC096_SEG0006_PART02,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0006_PART02.wav,14.024,s uya kur tacejjart i war itticen rɣiǧet tecna ad tettwaqess uca ad tewḍa di tmessi necc ad kenniw ssɣeḍṣeɣ deg waman i ttubet maca wenni i dd ɣa yasen awarni ayi netta ijhed xafi,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0006_PART02.wav
REC096_SEG0007_PART01,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0007_PART01.wav,11.752,necc war sdihiǧeɣ ad ksiɣ sandaliyat nnes aqa netta ad kenniw isseɣḍeṣ di arruḥ iqeddsen d tmessi tazzart nnes deg ufus nnes ad izzu,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0007_PART01.wav
REC096_SEG0007_PART02,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0007_PART02.wav,11.752,zar andrar nnes qaɛ ad iyru irden ɣar remrasi nnes maca icarfa ad ten issecmeḍ s tmessi i war ixessyen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0007_PART02.wav
REC096_SEG0008,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0008.wav,5.232,aseɣḍeṣ n yasuɛ s waman sufus n yuḥanna amseɣḍas,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0008.wav
REC096_SEG0009,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0009.wav,17.424,rexdenni yusa dd yasuɛ zi ljalil ɣar l urdun ɣar yuḥanna ḥima ad ittwaseɣḍeṣ zzayes maca yuḥanna yugi as inna necc ḥdajeɣ ad ttwassɣeḍṣeɣ zzayek ma aqa d cek i ɣari i dd ɣa yasen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0009.wav
REC096_SEG0010,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0010.wav,9.232,maca yasuɛ yarra dd inna as ewc rexxu ttesriḥ minzi ammu i d aneɣ ittriq ḥima ad nkemmer marra tasegda,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0010.wav
REC096_SEG0011_PART01,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0011_PART01.wav,12.699,rexdenni isamḥ as awarni rami ittwasseɣḍeṣ yasuɛ yuri dd zeg waman deɣya u ttwarzmen as ijenwan uca iẓra arruḥ n are,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0011_PART01.wav
REC096_SEG0011_PART02,REC096,SPK009,data/processed/segments/REC096/REC096_SEG0011_PART02.wav,12.699,bbi ihwa dd am tadbirt tarsa xas xzar tusa dd ict n tmijja zeg ijenwan tenna d wa d mmi iɛizzen dayes ufiɣ arḍa inu xariṭa n temmurt n israil di rweqt n yeccu lmasiḥ mt,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC096/REC096_SEG0011_PART02.wav
REC097_SEG0001,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0001.wav,3.472,ibris ittjarreb yasuɛ di rexra,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0001.wav
REC097_SEG0002_PART01,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0002_PART01.wav,11.96,rexdenni ittwandeh yasuɛ ɣar rexra zi arruḥ iqeddsen ḥima ad ittwajarreb zeg ibris awarni rami tuɣa iẓumm arebɛin n wussan d arebɛin n ǧyari yusedd,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0002_PART01.wav
REC097_SEG0002_PART02,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0002_PART02.wav,11.96,jjuɛ ɣar uneggar yusa dd ɣares umjarrab inna as mara cek d mmis n arebbi ini i iẓra ya ad dewren d aɣrum yarra dd xas inna aqa tura,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0002_PART02.wav
REC097_SEG0003,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0003.wav,7.504,bnadem war iddar s weɣrum waha maca zi kur awar i dd ittekken zeg uqemmum n arebbi,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0003.wav
REC097_SEG0004_PART01,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0004_PART01.wav,13.032,rexdenni yiwyi t ibris ɣar tendint iqeddsen uca isgeɛḍ i t ɣar ṭṭarf n tzeqqa n zzawect tameqqrant inna as mara cek d mmis n arebbi iwa nḍar ixef nnec,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0004_PART01.wav
REC097_SEG0004_PART02,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0004_PART02.wav,13.032,ɣar wadday minzi aqa tura ad yumur lmalakat nnes xak ad cek ksint x ifassen nsent ḥima aḍar nnec war ineggeḥ ca aẓru,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0004_PART02.wav
REC097_SEG0005,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0005.wav,16.624,yasuɛ inna as tura ɛawed war ttjarrab sidi arebbi nnec yiwyi t ɛawed ibris ɣar wedrar yuɛran aṭṭas isscen as marra tigeldiwin n ddunect d uɛuǧi nsent inna as,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0005.wav
REC097_SEG0006,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0006.wav,18.0,ad ac wceɣ marra man aya mara tewḍid ayi ɣar iḍaren ad ayi tsejded inna as yasuɛ ruḥ a cciṭan minzi tura sidi arebbi nnec umi ɣa tsejded u i netta weḥḥdes umi ɣa tsexxared,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0006.wav
REC097_SEG0007,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0007.wav,7.184,rexdenni ijja i t ibris u xzar lmalakat usint i dd tuɣa sexxarent as,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0007.wav
REC097_SEG0008,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0008.wav,3.76,amezwaru n tsexxart n yasuɛ di ljalil,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0008.wav
REC097_SEG0009_PART01,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0009_PART01.wav,11.24,rami isra yasuɛ belli yuḥanna tuɣa ittwasellem iruḥ ɣar ljalil ijja nnaṣira uca yusa dd ɣar kafarnaḥum tenni ɣar ṭṭarf n rebḥ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0009_PART01.wav
REC097_SEG0009_PART02,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0009_PART02.wav,11.24,ar di temmurt n zibulun d naftali uca izdeɣ din ḥima ad ittwakemmer min ittwannan zeg unabi icaɛya umi inna,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0009_PART02.wav
REC097_SEG0010,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0010.wav,9.68,tammurt n zibulun d temmurt n naftali deg webrid n rebḥar ɣar ujemmaḍ n l urdun ljalil n regnus,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0010.wav
REC097_SEG0011_PART01,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0011_PART01.wav,10.12,rgens i iqqimen di taǧest iẓra tafawt tameqqrant u x yinni izedɣen di temmurt d tiri n rmewt aqa tenqar dd,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0011_PART01.wav
REC097_SEG0011_PART02,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0011_PART02.wav,10.12,xasen tfawt zi ssin ibda yasuɛ ittbarreḥ inna tubem minzi tageldit n ijenwan aqa tudes dd,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0011_PART02.wav
REC097_SEG0013,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0013.wav,18.896,rami tuɣa netta iggur x tma n rebḥar n ljalil iẓra tnayen n wawmaten cimɛun umi qqaren buṭrus isem wanita ixs ad yini d aẓru d andrawus umas tuɣa neṭṭaren traccawin di rebḥar minzi nitni d ineymaren n iserman,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0013.wav
REC097_SEG0014,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0014.wav,6.0,inna asen yasuɛ ḍfarem ayi dd ad kenniw arreɣ d ineymaren n iwdan,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0014.wav
REC097_SEG0015_PART01,REC097,SPK009,data/processed/segments/REC097/REC097_SEG0015_PART01.wav,14.152,ssarsen deɣya tiracciwin nsen ḍfaren t rami yeɛdu ssenni iẓra tnayen n wawmaten nneɣni yaɛqub mmis n zabdi d umas yuḥanna tuɣa aten,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC097/REC097_SEG0015_PART01.wav
